_time,Pressure,Temperature
2020-01-01T14:43:12.824Z,188,198
2020-01-01T14:43:12.826Z,171,28
2020-01-01T14:43:12.828Z,25,79
2020-01-01T14:43:12.830Z,98,194
2020-01-01T14:43:12.832Z,119,146
2020-01-01T14:43:12.834Z,11,94
2020-01-01T14:43:12.836Z,5,120
2020-01-01T14:43:12.838Z,83,50
2020-01-01T14:43:12.840Z,29,192
2020-01-01T14:43:12.842Z,134,75
2020-01-01T14:43:12.844Z,167,81
2020-01-01T14:43:12.846Z,162,5
2020-01-01T14:43:12.848Z,176,69
2020-01-01T14:43:12.850Z,179,123
2020-01-01T14:43:12.852Z,104,131
2020-01-01T14:43:12.854Z,161,6
2020-01-01T14:43:12.856Z,114,81
2020-01-01T14:43:12.858Z,183,188
2020-01-01T14:43:12.860Z,135,181
2020-01-01T14:43:12.862Z,175,39
2020-01-01T14:43:12.864Z,50,108
2020-01-01T14:43:12.866Z,123,147
2020-01-01T14:43:12.868Z,24,129
2020-01-01T14:43:12.870Z,196,65
2020-01-01T14:43:12.872Z,149,13
2020-01-01T14:43:12.874Z,49,138
2020-01-01T14:43:12.876Z,166,143
2020-01-01T14:43:12.878Z,113,140
2020-01-01T14:43:12.880Z,105,141
2020-01-01T14:43:12.882Z,9,30
2020-01-01T14:43:12.884Z,126,90
2020-01-01T14:43:12.886Z,52,118
2020-01-01T14:43:12.888Z,55,58
2020-01-01T14:43:12.890Z,144,68
2020-01-01T14:43:12.892Z,174,82
2020-01-01T14:43:12.894Z,140,36
2020-01-01T14:43:12.896Z,65,39
2020-01-01T14:43:12.898Z,52,185
2020-01-01T14:43:12.900Z,86,187
2020-01-01T14:43:12.902Z,23,113
2020-01-01T14:43:12.904Z,76,51
2020-01-01T14:43:12.906Z,175,12
2020-01-01T14:43:12.908Z,4,183
2020-01-01T14:43:12.910Z,125,175
2020-01-01T14:43:12.912Z,61,19
2020-01-01T14:43:12.914Z,17,124
2020-01-01T14:43:12.916Z,62,69
2020-01-01T14:43:12.918Z,1,149
2020-01-01T14:43:12.920Z,71,97
2020-01-01T14:43:12.922Z,166,35
2020-01-01T14:43:12.924Z,81,39
2020-01-01T14:43:12.926Z,156,43
2020-01-01T14:43:12.928Z,14,4
2020-01-01T14:43:12.930Z,126,85
2020-01-01T14:43:12.932Z,200,45
2020-01-01T14:43:12.934Z,182,34
2020-01-01T14:43:12.936Z,48,164
2020-01-01T14:43:12.938Z,3,197
2020-01-01T14:43:12.940Z,44,55
2020-01-01T14:43:12.942Z,94,112
2020-01-01T14:43:12.944Z,178,148
2020-01-01T14:43:12.946Z,137,137
2020-01-01T14:43:12.948Z,163,48
2020-01-01T14:43:12.950Z,24,163
2020-01-01T14:43:12.952Z,172,157
2020-01-01T14:43:12.954Z,105,3
2020-01-01T14:43:12.956Z,146,44
2020-01-01T14:43:12.958Z,132,5
2020-01-01T14:43:12.960Z,178,150
2020-01-01T14:43:12.962Z,124,167
2020-01-01T14:43:12.964Z,147,38
2020-01-01T14:43:12.966Z,110,102
2020-01-01T14:43:12.968Z,107,97
2020-01-01T14:43:12.970Z,151,34
2020-01-01T14:43:12.972Z,134,97
2020-01-01T14:43:12.974Z,165,144
2020-01-01T14:43:12.976Z,123,8
2020-01-01T14:43:12.978Z,35,18
2020-01-01T14:43:12.980Z,127,13
2020-01-01T14:43:12.982Z,117,129
2020-01-01T14:43:12.984Z,52,2
2020-01-01T14:43:12.986Z,182,70
2020-01-01T14:43:12.988Z,104,69
2020-01-01T14:43:12.990Z,24,136
2020-01-01T14:43:12.992Z,107,95
2020-01-01T14:43:12.994Z,64,90
2020-01-01T14:43:12.996Z,82,90
2020-01-01T14:43:12.998Z,102,46
2020-01-01T14:43:13Z,182,14
2020-01-01T14:43:13.002Z,139,155
2020-01-01T14:43:13.004Z,97,67
2020-01-01T14:43:13.006Z,79,12
2020-01-01T14:43:13.008Z,174,132
2020-01-01T14:43:13.010Z,72,6
2020-01-01T14:43:13.012Z,81,20
2020-01-01T14:43:13.014Z,21,161
2020-01-01T14:43:13.016Z,126,33
2020-01-01T14:43:13.018Z,7,139
2020-01-01T14:43:13.020Z,93,123
2020-01-01T14:43:13.022Z,14,111
2020-01-01T14:43:13.024Z,196,191
2020-01-01T14:43:13.026Z,2,24
2020-01-01T14:43:13.028Z,31,6
2020-01-01T14:43:13.030Z,200,144
2020-01-01T14:43:13.032Z,104,168
2020-01-01T14:43:13.034Z,156,197
2020-01-01T14:43:13.036Z,12,170
2020-01-01T14:43:13.038Z,83,4
2020-01-01T14:43:13.040Z,196,166
2020-01-01T14:43:13.042Z,179,134
2020-01-01T14:43:13.044Z,133,119
2020-01-01T14:43:13.046Z,32,4
2020-01-01T14:43:13.048Z,55,82
2020-01-01T14:43:13.050Z,9,146
2020-01-01T14:43:13.052Z,166,48
2020-01-01T14:43:13.054Z,132,172
2020-01-01T14:43:13.056Z,1,5
2020-01-01T14:43:13.058Z,158,69
2020-01-01T14:43:13.060Z,124,141
2020-01-01T14:43:13.062Z,30,85
2020-01-01T14:43:13.064Z,123,200
2020-01-01T14:43:13.066Z,54,36
2020-01-01T14:43:13.068Z,100,189
2020-01-01T14:43:13.070Z,172,61
2020-01-01T14:43:13.072Z,112,113
2020-01-01T14:43:13.074Z,90,130
2020-01-01T14:43:13.076Z,20,84
2020-01-01T14:43:13.078Z,94,118
2020-01-01T14:43:13.080Z,147,160
2020-01-01T14:43:13.082Z,1,186
2020-01-01T14:43:13.084Z,184,90
2020-01-01T14:43:13.086Z,46,93
2020-01-01T14:43:13.088Z,148,142
2020-01-01T14:43:13.090Z,168,181
2020-01-01T14:43:13.092Z,84,116
2020-01-01T14:43:13.094Z,63,97
2020-01-01T14:43:13.096Z,84,126
2020-01-01T14:43:13.098Z,189,162
2020-01-01T14:43:13.100Z,91,123
2020-01-01T14:43:13.102Z,17,127
2020-01-01T14:43:13.104Z,158,115
2020-01-01T14:43:13.106Z,57,131
2020-01-01T14:43:13.108Z,186,116
2020-01-01T14:43:13.110Z,160,90
2020-01-01T14:43:13.112Z,110,109
2020-01-01T14:43:13.114Z,172,146
2020-01-01T14:43:13.116Z,163,38
2020-01-01T14:43:13.118Z,154,130
2020-01-01T14:43:13.120Z,128,74
2020-01-01T14:43:13.122Z,193,144
2020-01-01T14:43:13.124Z,94,134
2020-01-01T14:43:13.126Z,161,155
2020-01-01T14:43:13.128Z,123,192
2020-01-01T14:43:13.130Z,164,25
2020-01-01T14:43:13.132Z,2,122
2020-01-01T14:43:13.134Z,195,123
2020-01-01T14:43:13.136Z,41,6
2020-01-01T14:43:13.138Z,3,147
2020-01-01T14:43:13.140Z,99,168
2020-01-01T14:43:13.142Z,37,125
2020-01-01T14:43:13.144Z,63,6
2020-01-01T14:43:13.146Z,40,37
2020-01-01T14:43:13.148Z,53,125
2020-01-01T14:43:13.150Z,138,31
2020-01-01T14:43:13.152Z,161,196
2020-01-01T14:43:13.154Z,184,98
2020-01-01T14:43:13.156Z,6,71
2020-01-01T14:43:13.158Z,183,137
2020-01-01T14:43:13.160Z,2,136
2020-01-01T14:43:13.162Z,102,125
2020-01-01T14:43:13.164Z,77,167
2020-01-01T14:43:13.166Z,42,13
2020-01-01T14:43:13.168Z,171,164
2020-01-01T14:43:13.170Z,187,149
2020-01-01T14:43:13.172Z,22,5
2020-01-01T14:43:13.174Z,190,166
2020-01-01T14:43:13.176Z,84,65
2020-01-01T14:43:13.178Z,61,118
2020-01-01T14:43:13.180Z,120,189
2020-01-01T14:43:13.182Z,71,101
2020-01-01T14:43:13.184Z,133,82
2020-01-01T14:43:13.186Z,44,37
2020-01-01T14:43:13.188Z,146,93
2020-01-01T14:43:13.190Z,12,185
2020-01-01T14:43:13.192Z,160,129
2020-01-01T14:43:13.194Z,147,153
2020-01-01T14:43:13.196Z,66,14
2020-01-01T14:43:13.198Z,81,128
2020-01-01T14:43:13.200Z,52,112
2020-01-01T14:43:13.202Z,194,88
2020-01-01T14:43:13.204Z,197,69
2020-01-01T14:43:13.206Z,52,129
2020-01-01T14:43:13.208Z,118,91
2020-01-01T14:43:13.210Z,145,177
2020-01-01T14:43:13.212Z,99,151
2020-01-01T14:43:13.214Z,40,153
2020-01-01T14:43:13.216Z,77,183
2020-01-01T14:43:13.218Z,164,96
2020-01-01T14:43:13.220Z,5,176
2020-01-01T14:43:13.222Z,156,122
2020-01-01T14:43:13.224Z,111,142
2020-01-01T14:43:13.226Z,144,150
2020-01-01T14:43:13.228Z,38,33
2020-01-01T14:43:13.230Z,3,3
2020-01-01T14:43:13.232Z,177,168
2020-01-01T14:43:13.234Z,173,68
2020-01-01T14:43:13.236Z,165,123
2020-01-01T14:43:13.238Z,64,118
2020-01-01T14:43:13.240Z,57,98
2020-01-01T14:43:13.242Z,25,10
2020-01-01T14:43:13.244Z,153,45
2020-01-01T14:43:13.246Z,125,117
2020-01-01T14:43:13.248Z,20,174
2020-01-01T14:43:13.250Z,8,175
2020-01-01T14:43:13.252Z,188,35
2020-01-01T14:43:13.254Z,146,10
2020-01-01T14:43:13.256Z,127,31
2020-01-01T14:43:13.258Z,119,106
2020-01-01T14:43:13.260Z,39,163
2020-01-01T14:43:13.262Z,183,50
2020-01-01T14:43:13.264Z,126,146
2020-01-01T14:43:13.266Z,153,140
2020-01-01T14:43:13.268Z,17,176
2020-01-01T14:43:13.270Z,106,192
2020-01-01T14:43:13.272Z,132,155
2020-01-01T14:43:13.274Z,20,24
2020-01-01T14:43:13.276Z,91,91
2020-01-01T14:43:13.278Z,3,1
2020-01-01T14:43:13.280Z,56,150
2020-01-01T14:43:13.282Z,184,156
2020-01-01T14:43:13.284Z,155,8
2020-01-01T14:43:13.286Z,80,111
2020-01-01T14:43:13.288Z,115,117
2020-01-01T14:43:13.290Z,184,118
2020-01-01T14:43:13.292Z,194,199
2020-01-01T14:43:13.294Z,25,169
2020-01-01T14:43:13.296Z,173,25
2020-01-01T14:43:13.298Z,44,188
2020-01-01T14:43:13.300Z,23,87
2020-01-01T14:43:13.302Z,117,18
2020-01-01T14:43:13.304Z,36,120
2020-01-01T14:43:13.306Z,140,78
2020-01-01T14:43:13.308Z,22,83
2020-01-01T14:43:13.310Z,98,188
2020-01-01T14:43:13.312Z,126,7
2020-01-01T14:43:13.314Z,96,168
2020-01-01T14:43:13.316Z,176,19
2020-01-01T14:43:13.318Z,83,101
2020-01-01T14:43:13.320Z,50,76
2020-01-01T14:43:13.322Z,91,107
2020-01-01T14:43:13.324Z,81,116
2020-01-01T14:43:13.326Z,40,142
2020-01-01T14:43:13.328Z,197,69
2020-01-01T14:43:13.330Z,98,88
2020-01-01T14:43:13.332Z,110,146
2020-01-01T14:43:13.334Z,165,86
2020-01-01T14:43:13.336Z,111,52
2020-01-01T14:43:13.338Z,47,75
2020-01-01T14:43:13.340Z,49,100
2020-01-01T14:43:13.342Z,115,80
2020-01-01T14:43:13.344Z,89,85
2020-01-01T14:43:13.346Z,191,168
2020-01-01T14:43:13.348Z,126,141
2020-01-01T14:43:13.350Z,194,156
2020-01-01T14:43:13.352Z,13,119
2020-01-01T14:43:13.354Z,108,58
2020-01-01T14:43:13.356Z,22,73
2020-01-01T14:43:13.358Z,142,195
2020-01-01T14:43:13.360Z,119,181
2020-01-01T14:43:13.362Z,82,50
2020-01-01T14:43:13.364Z,20,53
2020-01-01T14:43:13.366Z,199,129
2020-01-01T14:43:13.368Z,19,32
2020-01-01T14:43:13.370Z,107,189
2020-01-01T14:43:13.372Z,152,14
2020-01-01T14:43:13.374Z,112,61
2020-01-01T14:43:13.376Z,176,12
2020-01-01T14:43:13.378Z,10,13
2020-01-01T14:43:13.380Z,12,14
2020-01-01T14:43:13.382Z,81,12
2020-01-01T14:43:13.384Z,36,160
2020-01-01T14:43:13.386Z,29,38
2020-01-01T14:43:13.388Z,66,124
2020-01-01T14:43:13.390Z,87,193
2020-01-01T14:43:13.392Z,189,128
2020-01-01T14:43:13.394Z,125,152
2020-01-01T14:43:13.396Z,59,132
2020-01-01T14:43:13.398Z,117,147
2020-01-01T14:43:13.400Z,138,59
2020-01-01T14:43:13.402Z,125,4
2020-01-01T14:43:13.404Z,5,99
2020-01-01T14:43:13.406Z,126,86
2020-01-01T14:43:13.408Z,144,5
2020-01-01T14:43:13.410Z,166,94
2020-01-01T14:43:13.412Z,138,45
2020-01-01T14:43:13.414Z,172,84
2020-01-01T14:43:13.416Z,87,87
2020-01-01T14:43:13.418Z,178,197
2020-01-01T14:43:13.420Z,173,45
2020-01-01T14:43:13.422Z,56,103
2020-01-01T14:43:13.424Z,3,143
2020-01-01T14:43:13.426Z,54,87
2020-01-01T14:43:13.428Z,26,121
2020-01-01T14:43:13.430Z,86,98
2020-01-01T14:43:13.432Z,8,78
2020-01-01T14:43:13.434Z,40,108
2020-01-01T14:43:13.436Z,191,100
2020-01-01T14:43:13.438Z,36,56
2020-01-01T14:43:13.440Z,83,116
2020-01-01T14:43:13.442Z,133,90
2020-01-01T14:43:13.444Z,7,26
2020-01-01T14:43:13.446Z,200,181
2020-01-01T14:43:13.448Z,71,99
2020-01-01T14:43:13.450Z,113,62
2020-01-01T14:43:13.452Z,198,151
2020-01-01T14:43:13.454Z,113,175
2020-01-01T14:43:13.456Z,81,1
2020-01-01T14:43:13.458Z,74,55
2020-01-01T14:43:13.460Z,162,92
2020-01-01T14:43:13.462Z,100,78
2020-01-01T14:43:13.464Z,74,152
2020-01-01T14:43:13.466Z,81,122
2020-01-01T14:43:13.468Z,18,123
2020-01-01T14:43:13.470Z,176,68
2020-01-01T14:43:13.472Z,48,69
2020-01-01T14:43:13.474Z,26,110
2020-01-01T14:43:13.476Z,31,197
2020-01-01T14:43:13.478Z,94,73
2020-01-01T14:43:13.480Z,108,106
2020-01-01T14:43:13.482Z,116,148
2020-01-01T14:43:13.484Z,12,21
2020-01-01T14:43:13.486Z,45,183
2020-01-01T14:43:13.488Z,122,127
2020-01-01T14:43:13.490Z,17,86
2020-01-01T14:43:13.492Z,51,13
2020-01-01T14:43:13.494Z,27,126
2020-01-01T14:43:13.496Z,166,90
2020-01-01T14:43:13.498Z,77,122
2020-01-01T14:43:13.500Z,26,52
2020-01-01T14:43:13.502Z,108,75
2020-01-01T14:43:13.504Z,125,21
2020-01-01T14:43:13.506Z,86,136
2020-01-01T14:43:13.508Z,165,196
2020-01-01T14:43:13.510Z,113,54
2020-01-01T14:43:13.512Z,191,53
2020-01-01T14:43:13.514Z,176,82
2020-01-01T14:43:13.516Z,25,15
2020-01-01T14:43:13.518Z,87,10
2020-01-01T14:43:13.520Z,88,136
2020-01-01T14:43:13.522Z,154,168
2020-01-01T14:43:13.524Z,53,182
2020-01-01T14:43:13.526Z,44,134
2020-01-01T14:43:13.528Z,106,11
2020-01-01T14:43:13.530Z,63,183
2020-01-01T14:43:13.532Z,109,8
2020-01-01T14:43:13.534Z,125,172
2020-01-01T14:43:13.536Z,177,25
2020-01-01T14:43:13.538Z,139,134
2020-01-01T14:43:13.540Z,162,83
2020-01-01T14:43:13.542Z,147,177
2020-01-01T14:43:13.544Z,43,76
2020-01-01T14:43:13.546Z,160,145
2020-01-01T14:43:13.548Z,67,33
2020-01-01T14:43:13.550Z,182,198
2020-01-01T14:43:13.552Z,84,121
2020-01-01T14:43:13.554Z,45,46
2020-01-01T14:43:13.556Z,76,28
2020-01-01T14:43:13.558Z,86,101
2020-01-01T14:43:13.560Z,81,193
2020-01-01T14:43:13.562Z,13,44
2020-01-01T14:43:13.564Z,122,98
2020-01-01T14:43:13.566Z,51,95
2020-01-01T14:43:13.568Z,52,186
2020-01-01T14:43:13.570Z,101,152
2020-01-01T14:43:13.572Z,194,103
2020-01-01T14:43:13.574Z,150,4
2020-01-01T14:43:13.576Z,182,194
2020-01-01T14:43:13.578Z,24,20
2020-01-01T14:43:13.580Z,140,50
2020-01-01T14:43:13.582Z,16,82
2020-01-01T14:43:13.584Z,33,171
2020-01-01T14:43:13.586Z,36,125
2020-01-01T14:43:13.588Z,39,29
2020-01-01T14:43:13.590Z,18,120
2020-01-01T14:43:13.592Z,1,51
2020-01-01T14:43:13.594Z,145,23
2020-01-01T14:43:13.596Z,90,94
2020-01-01T14:43:13.598Z,113,117
2020-01-01T14:43:13.600Z,37,16
2020-01-01T14:43:13.602Z,84,98
2020-01-01T14:43:13.604Z,200,39
2020-01-01T14:43:13.606Z,167,84
2020-01-01T14:43:13.608Z,5,109
2020-01-01T14:43:13.610Z,83,117
2020-01-01T14:43:13.612Z,95,185
2020-01-01T14:43:13.614Z,66,121
2020-01-01T14:43:13.616Z,77,150
2020-01-01T14:43:13.618Z,105,175
2020-01-01T14:43:13.620Z,9,88
2020-01-01T14:43:13.622Z,42,26
2020-01-01T14:43:13.624Z,162,119
2020-01-01T14:43:13.626Z,102,118
2020-01-01T14:43:13.628Z,91,45
2020-01-01T14:43:13.630Z,91,79
2020-01-01T14:43:13.632Z,127,111
2020-01-01T14:43:13.634Z,150,157
2020-01-01T14:43:13.636Z,23,89
2020-01-01T14:43:13.638Z,136,65
2020-01-01T14:43:13.640Z,114,0
2020-01-01T14:43:13.642Z,114,200
2020-01-01T14:43:13.644Z,157,150
2020-01-01T14:43:13.646Z,95,143
2020-01-01T14:43:13.648Z,101,2
2020-01-01T14:43:13.650Z,104,189
2020-01-01T14:43:13.652Z,144,160
2020-01-01T14:43:13.654Z,42,73
2020-01-01T14:43:13.656Z,35,145
2020-01-01T14:43:13.658Z,145,178
2020-01-01T14:43:13.660Z,63,45
2020-01-01T14:43:13.662Z,76,193
2020-01-01T14:43:13.664Z,108,158
2020-01-01T14:43:13.666Z,68,154
2020-01-01T14:43:13.668Z,76,132
2020-01-01T14:43:13.670Z,192,131
2020-01-01T14:43:13.672Z,167,168
2020-01-01T14:43:13.674Z,86,122
2020-01-01T14:43:13.676Z,24,166
2020-01-01T14:43:13.678Z,108,175
2020-01-01T14:43:13.680Z,108,37
2020-01-01T14:43:13.682Z,129,184
2020-01-01T14:43:13.684Z,141,174
2020-01-01T14:43:13.686Z,148,39
2020-01-01T14:43:13.688Z,153,106
2020-01-01T14:43:13.690Z,13,123
2020-01-01T14:43:13.692Z,38,43
2020-01-01T14:43:13.694Z,185,14
2020-01-01T14:43:13.696Z,10,143
2020-01-01T14:43:13.698Z,95,179
2020-01-01T14:43:13.700Z,76,177
2020-01-01T14:43:13.702Z,129,151
2020-01-01T14:43:13.704Z,25,109
2020-01-01T14:43:13.706Z,9,179
2020-01-01T14:43:13.708Z,112,146
2020-01-01T14:43:13.710Z,50,33
2020-01-01T14:43:13.712Z,56,121
2020-01-01T14:43:13.714Z,129,102
2020-01-01T14:43:13.716Z,132,153
2020-01-01T14:43:13.718Z,188,34
2020-01-01T14:43:13.720Z,120,104
2020-01-01T14:43:13.722Z,94,8
2020-01-01T14:43:13.724Z,70,122
2020-01-01T14:43:13.726Z,61,69
2020-01-01T14:43:13.728Z,105,27
2020-01-01T14:43:13.730Z,70,128
2020-01-01T14:43:13.732Z,162,144
2020-01-01T14:43:13.734Z,89,8
2020-01-01T14:43:13.736Z,81,183
2020-01-01T14:43:13.738Z,59,17
2020-01-01T14:43:13.740Z,106,127
2020-01-01T14:43:13.742Z,10,66
2020-01-01T14:43:13.744Z,40,97
2020-01-01T14:43:13.746Z,102,101
2020-01-01T14:43:13.748Z,108,200
2020-01-01T14:43:13.750Z,190,174
2020-01-01T14:43:13.752Z,17,91
2020-01-01T14:43:13.754Z,165,114
2020-01-01T14:43:13.756Z,6,51
2020-01-01T14:43:13.758Z,49,184
2020-01-01T14:43:13.760Z,178,55
2020-01-01T14:43:13.762Z,197,39
2020-01-01T14:43:13.764Z,197,145
2020-01-01T14:43:13.766Z,160,70
2020-01-01T14:43:13.768Z,112,73
2020-01-01T14:43:13.770Z,47,109
2020-01-01T14:43:13.772Z,140,65
2020-01-01T14:43:13.774Z,45,172
2020-01-01T14:43:13.776Z,197,121
2020-01-01T14:43:13.778Z,181,185
2020-01-01T14:43:13.780Z,73,66
2020-01-01T14:43:13.782Z,53,152
2020-01-01T14:43:13.784Z,149,29
2020-01-01T14:43:13.786Z,132,118
2020-01-01T14:43:13.788Z,49,102
2020-01-01T14:43:13.790Z,47,11
2020-01-01T14:43:13.792Z,144,84
2020-01-01T14:43:13.794Z,102,198
2020-01-01T14:43:13.796Z,145,88
2020-01-01T14:43:13.798Z,67,17
2020-01-01T14:43:13.800Z,91,35
2020-01-01T14:43:13.802Z,29,38
2020-01-01T14:43:13.804Z,125,122
2020-01-01T14:43:13.806Z,85,53
2020-01-01T14:43:13.808Z,41,19
2020-01-01T14:43:13.810Z,144,88
2020-01-01T14:43:13.812Z,39,9
2020-01-01T14:43:13.814Z,36,52
2020-01-01T14:43:13.816Z,171,89
2020-01-01T14:43:13.818Z,115,12
2020-01-01T14:43:13.820Z,0,46
2020-01-01T14:43:13.822Z,130,123
2020-01-01T14:43:13.824Z,143,118
2020-01-01T14:43:13.826Z,118,62
2020-01-01T14:43:13.828Z,83,176
2020-01-01T14:43:13.830Z,162,95
2020-01-01T14:43:13.832Z,18,193
2020-01-01T14:43:13.834Z,158,1
2020-01-01T14:43:13.836Z,31,13
2020-01-01T14:43:13.838Z,140,36
2020-01-01T14:43:13.840Z,5,151
2020-01-01T14:43:13.842Z,153,74
2020-01-01T14:43:13.844Z,25,122
2020-01-01T14:43:13.846Z,192,146
2020-01-01T14:43:13.848Z,75,9
2020-01-01T14:43:13.850Z,171,53
2020-01-01T14:43:13.852Z,114,60
2020-01-01T14:43:13.854Z,14,123
2020-01-01T14:43:13.856Z,14,148
2020-01-01T14:43:13.858Z,53,153
2020-01-01T14:43:13.860Z,140,187
2020-01-01T14:43:13.862Z,88,120
2020-01-01T14:43:13.864Z,134,126
2020-01-01T14:43:13.866Z,143,104
2020-01-01T14:43:13.868Z,165,180
2020-01-01T14:43:13.870Z,144,59
2020-01-01T14:43:13.872Z,177,190
2020-01-01T14:43:13.874Z,130,122
2020-01-01T14:43:13.876Z,100,156
2020-01-01T14:43:13.878Z,131,124
2020-01-01T14:43:13.880Z,44,141
2020-01-01T14:43:13.882Z,33,125
2020-01-01T14:43:13.884Z,76,39
2020-01-01T14:43:13.886Z,77,41
2020-01-01T14:43:13.888Z,37,133
2020-01-01T14:43:13.890Z,22,134
2020-01-01T14:43:13.892Z,40,109
2020-01-01T14:43:13.894Z,35,173
2020-01-01T14:43:13.896Z,17,3
2020-01-01T14:43:13.898Z,38,67
2020-01-01T14:43:13.900Z,122,176
2020-01-01T14:43:13.902Z,32,196
2020-01-01T14:43:13.904Z,123,192
2020-01-01T14:43:13.906Z,194,180
2020-01-01T14:43:13.908Z,200,19
2020-01-01T14:43:13.910Z,50,166
2020-01-01T14:43:13.912Z,138,102
2020-01-01T14:43:13.914Z,30,137
2020-01-01T14:43:13.916Z,174,148
2020-01-01T14:43:13.918Z,177,73
2020-01-01T14:43:13.920Z,106,86
2020-01-01T14:43:13.922Z,56,199
2020-01-01T14:43:13.924Z,28,26
2020-01-01T14:43:13.926Z,174,151
2020-01-01T14:43:13.928Z,96,9
2020-01-01T14:43:13.930Z,50,187
2020-01-01T14:43:13.932Z,155,100
2020-01-01T14:43:13.934Z,103,135
2020-01-01T14:43:13.936Z,154,91
2020-01-01T14:43:13.938Z,142,109
2020-01-01T14:43:13.940Z,69,178
2020-01-01T14:43:13.942Z,128,23
2020-01-01T14:43:13.944Z,128,77
2020-01-01T14:43:13.946Z,112,175
2020-01-01T14:43:13.948Z,11,15
2020-01-01T14:43:13.950Z,97,195
2020-01-01T14:43:13.952Z,98,160
2020-01-01T14:43:13.954Z,14,198
2020-01-01T14:43:13.956Z,52,67
2020-01-01T14:43:13.958Z,142,66
2020-01-01T14:43:13.960Z,15,34
2020-01-01T14:43:13.962Z,136,151
2020-01-01T14:43:13.964Z,156,152
2020-01-01T14:43:13.966Z,137,146
2020-01-01T14:43:13.968Z,185,32
2020-01-01T14:43:13.970Z,73,162
2020-01-01T14:43:13.972Z,62,105
2020-01-01T14:43:13.974Z,26,7
2020-01-01T14:43:13.976Z,141,16
2020-01-01T14:43:13.978Z,168,159
2020-01-01T14:43:13.980Z,36,152
2020-01-01T14:43:13.982Z,134,157
2020-01-01T14:43:13.984Z,36,126
2020-01-01T14:43:13.986Z,12,82
2020-01-01T14:43:13.988Z,160,1
2020-01-01T14:43:13.990Z,53,167
2020-01-01T14:43:13.992Z,160,13
2020-01-01T14:43:13.994Z,102,162
2020-01-01T14:43:13.996Z,139,98
2020-01-01T14:43:13.998Z,63,126
2020-01-01T14:43:14Z,73,41
2020-01-01T14:43:14.002Z,47,161
2020-01-01T14:43:14.004Z,119,192
2020-01-01T14:43:14.006Z,131,126
2020-01-01T14:43:14.008Z,72,121
2020-01-01T14:43:14.010Z,127,166
2020-01-01T14:43:14.012Z,176,136
2020-01-01T14:43:14.014Z,160,196
2020-01-01T14:43:14.016Z,13,141
2020-01-01T14:43:14.018Z,151,164
2020-01-01T14:43:14.020Z,58,146
2020-01-01T14:43:14.022Z,88,194
2020-01-01T14:43:14.024Z,177,136
2020-01-01T14:43:14.026Z,150,98
2020-01-01T14:43:14.028Z,81,102
2020-01-01T14:43:14.030Z,8,44
2020-01-01T14:43:14.032Z,159,123
2020-01-01T14:43:14.034Z,61,131
2020-01-01T14:43:14.036Z,98,0
2020-01-01T14:43:14.038Z,194,54
2020-01-01T14:43:14.040Z,151,54
2020-01-01T14:43:14.042Z,26,193
2020-01-01T14:43:14.044Z,38,63
2020-01-01T14:43:14.046Z,53,57
2020-01-01T14:43:14.048Z,55,83
2020-01-01T14:43:14.050Z,136,67
2020-01-01T14:43:14.052Z,70,42
2020-01-01T14:43:14.054Z,192,110
2020-01-01T14:43:14.056Z,36,106
2020-01-01T14:43:14.058Z,118,198
2020-01-01T14:43:14.060Z,113,12
2020-01-01T14:43:14.062Z,68,24
2020-01-01T14:43:14.064Z,199,148
2020-01-01T14:43:14.066Z,123,140
2020-01-01T14:43:14.068Z,150,29
2020-01-01T14:43:14.070Z,40,36
2020-01-01T14:43:14.072Z,165,138
2020-01-01T14:43:14.074Z,44,92
2020-01-01T14:43:14.076Z,13,59
2020-01-01T14:43:14.078Z,166,109
2020-01-01T14:43:14.080Z,143,115
2020-01-01T14:43:14.082Z,154,84
2020-01-01T14:43:14.084Z,19,33
2020-01-01T14:43:14.086Z,51,169
2020-01-01T14:43:14.088Z,141,8
2020-01-01T14:43:14.090Z,116,52
2020-01-01T14:43:14.092Z,54,180
2020-01-01T14:43:14.094Z,97,76
2020-01-01T14:43:14.096Z,21,67
2020-01-01T14:43:14.098Z,191,50
2020-01-01T14:43:14.100Z,100,115
2020-01-01T14:43:14.102Z,116,85
2020-01-01T14:43:14.104Z,105,67
2020-01-01T14:43:14.106Z,25,195
2020-01-01T14:43:14.108Z,105,149
2020-01-01T14:43:14.110Z,72,112
2020-01-01T14:43:14.112Z,88,179
2020-01-01T14:43:14.114Z,137,183
2020-01-01T14:43:14.116Z,93,181
2020-01-01T14:43:14.118Z,58,178
2020-01-01T14:43:14.120Z,24,34
2020-01-01T14:43:14.122Z,128,7
2020-01-01T14:43:14.124Z,77,28
2020-01-01T14:43:14.126Z,123,178
2020-01-01T14:43:14.128Z,43,46
2020-01-01T14:43:14.130Z,0,134
2020-01-01T14:43:14.132Z,47,142
2020-01-01T14:43:14.134Z,162,145
2020-01-01T14:43:14.136Z,190,89
2020-01-01T14:43:14.138Z,193,78
2020-01-01T14:43:14.140Z,37,157
2020-01-01T14:43:14.142Z,143,0
2020-01-01T14:43:14.144Z,10,148
2020-01-01T14:43:14.146Z,89,0
2020-01-01T14:43:14.148Z,72,97
2020-01-01T14:43:14.150Z,197,78
2020-01-01T14:43:14.152Z,146,167
2020-01-01T14:43:14.154Z,57,121
